[2026-05-09T19:28:07.709Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.617Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.617Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.630Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.631Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.634Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.635Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.642Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.642Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.647Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.648Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.9 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.661Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.662Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.678Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.678Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.706Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.707Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.710Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.710Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.724Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.725Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.732Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.733Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.767Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.767Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.770Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.770Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.779Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.780Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.0s coverage=100% latency=0ms
[2026-05-09T19:28:10.785Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.786Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.798Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.799Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.808Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.810Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.814Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.815Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.817Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.818Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.840Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.841Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.844Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.845Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:10.863Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.863Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:10.873Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.873Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:10.882Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.882Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:10.887Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.887Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:10.897Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.901Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:10.914Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.914Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:10.938Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.939Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:10.995Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:10.998Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.002Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.003Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.023Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.024Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.032Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.032Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:11.046Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.047Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:11.051Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.051Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:11.053Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.053Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:11.065Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.066Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.1s coverage=100% latency=0ms
[2026-05-09T19:28:11.096Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.096Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.099Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.100Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.110Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.111Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.121Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.122Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.124Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.125Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.130Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.130Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.138Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.139Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.141Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.142Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.150Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.151Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.2s coverage=100% latency=0ms
[2026-05-09T19:28:11.155Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.156Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.159Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.160Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.162Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.162Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.171Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.171Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.176Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.177Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.180Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.184Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.186Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.187Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.188Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.190Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.193Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.194Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.197Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.198Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.201Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.201Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.203Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.204Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.208Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.208Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.220Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.221Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.226Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.226Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.231Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.232Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.3s coverage=100% latency=0ms
[2026-05-09T19:28:11.237Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.237Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.4s coverage=100% latency=0ms
[2026-05-09T19:28:11.248Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.249Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.4s coverage=100% latency=0ms
[2026-05-09T19:28:11.252Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.253Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.4s coverage=100% latency=0ms
[2026-05-09T19:28:11.254Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.255Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.4s coverage=100% latency=0ms
[2026-05-09T19:28:11.265Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.265Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-09T19:28:11.269Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.270Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-09T19:28:11.271Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.273Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-09T19:28:11.284Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.284Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.5s coverage=100% latency=0ms
[2026-05-09T19:28:11.293Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.293Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.6s coverage=100% latency=0ms
[2026-05-09T19:28:11.300Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T19:28:11.301Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=100.0 tick_age=-0.7s coverage=100% latency=0ms
