[2026-05-09T06:56:30.278Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.7 tick_age=0.5s coverage=100% latency=0ms
[2026-05-09T06:56:33.032Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.032Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:33.112Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.113Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:33.142Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.143Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:33.150Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.151Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:33.614Z] DEBUG    | self_healing                   | [HEAL] BALANCE_SYNC: PAPER mode — skipped
[2026-05-09T06:56:33.614Z] DEBUG    | self_healing                   | [HEAL] WS_CHECK: Live — ticks flowing
[2026-05-09T06:56:33.670Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.671Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:33.690Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.691Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:33.713Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.717Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.1 tick_age=1.5s coverage=100% latency=0ms
[2026-05-09T06:56:33.733Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.734Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:33.740Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.742Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:33.753Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.754Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:33.759Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.760Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:33.764Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.765Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:33.814Z] DEBUG    | self_healing                   | [HEAL] API_PING: OK
[2026-05-09T06:56:33.816Z] DEBUG    | self_healing                   | [HEAL] Cycle complete — 4/4 checks passed.
[2026-05-09T06:56:33.936Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.948Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:33.973Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.973Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:33.985Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.985Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:33.986Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:33.987Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.002Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.003Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.007Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.008Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.018Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.019Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.035Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.035Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.081Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.083Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.173Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.176Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:34.187Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.188Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:34.190Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.191Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:34.206Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.207Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:34.219Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.222Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.1s coverage=100% latency=0ms
[2026-05-09T06:56:34.316Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.316Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.334Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.335Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.362Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.365Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:34.519Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.521Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:34.532Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.534Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.536Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.537Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.565Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.567Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.676Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.678Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.703Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.704Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.800Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.801Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.818Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.819Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.830Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.831Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.838Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.839Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.848Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.849Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.910Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.912Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.956Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.969Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:34.989Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:34.991Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:35.016Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.018Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:35.031Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.033Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:35.043Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.044Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.4s coverage=100% latency=0ms
[2026-05-09T06:56:35.062Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.063Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:35.074Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.075Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:35.078Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.079Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.2 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:35.092Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.093Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.3s coverage=100% latency=0ms
[2026-05-09T06:56:35.101Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.101Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:35.107Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.108Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.3 tick_age=1.2s coverage=100% latency=0ms
[2026-05-09T06:56:35.196Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.197Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.200Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.201Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.202Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.203Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.224Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.225Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.228Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.229Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.230Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.230Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.235Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.236Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.238Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.239Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.240Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.241Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.242Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.243Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.245Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.246Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.247Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.248Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.250Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.252Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.254Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.255Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.263Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.264Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.265Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.266Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.272Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.273Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=1.0s coverage=100% latency=0ms
[2026-05-09T06:56:35.323Z] DEBUG    | indicator_validator            | [INDICATOR-VALIDATOR] OK — 7 checks passed
[2026-05-09T06:56:35.329Z] DEBUG    | data_health                    | [DATA-HEALTH] OK score=99.4 tick_age=0.9s coverage=100% latency=0ms
